time,buyer_id,seller_id,price,quantity,ptype,period,buyer_algo,buyer_util,buyer_balance,seller_algo,seller_util,seller_balance
52,18,16,51,1,X,1,GDZ,0.3,"{'money': 1, 'X': 4, 'Y': 6}",GDZ,0.7,"{'money': 327, 'X': 0, 'Y': 14}"
54,9,1,51,1,X,1,ZIP,0.3,"{'money': 37, 'X': 4, 'Y': 6}",ZIP,0.2,"{'money': 375, 'X': 3, 'Y': 4}"
54,13,5,22,1,Y,1,GDZ,0.6775,"{'money': 271, 'X': 1, 'Y': 14}",ZIP,0.1,"{'money': 80, 'X': 1, 'Y': 12}"
59,4,13,35,1,X,1,ZIP,0.1,"{'money': 209, 'X': 7, 'Y': 2}",GDZ,0.7,"{'money': 306, 'X': 0, 'Y': 14}"
59,16,5,23,1,Y,1,GDZ,0.75,"{'money': 304, 'X': 0, 'Y': 15}",ZIP,0.1,"{'money': 103, 'X': 1, 'Y': 11}"
60,13,2,19,1,Y,1,GDZ,0.7175,"{'money': 287, 'X': 0, 'Y': 15}",ZIP,0.2,"{'money': 136, 'X': 2, 'Y': 8}"
60,4,18,37,1,X,1,ZIP,0.1,"{'money': 172, 'X': 8, 'Y': 2}",GDZ,0.3,"{'money': 38, 'X': 3, 'Y': 6}"
61,18,2,22,1,Y,1,GDZ,0.3,"{'money': 16, 'X': 3, 'Y': 7}",ZIP,0.2,"{'money': 158, 'X': 2, 'Y': 7}"
62,9,15,36,1,X,1,ZIP,0.3,"{'money': 1, 'X': 5, 'Y': 6}",GDZ,0.3,"{'money': 36, 'X': 3, 'Y': 6}"
63,15,18,19,1,Y,1,GDZ,0.3,"{'money': 17, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 35, 'X': 3, 'Y': 6}"
64,2,9,38,1,X,1,ZIP,0.3,"{'money': 120, 'X': 3, 'Y': 7}",ZIP,0.3,"{'money': 39, 'X': 4, 'Y': 6}"
64,18,15,21,1,Y,1,GDZ,0.3,"{'money': 14, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 38, 'X': 3, 'Y': 6}"
64,5,18,19,1,Y,1,ZIP,0.1,"{'money': 84, 'X': 1, 'Y': 12}",GDZ,0.3,"{'money': 33, 'X': 3, 'Y': 6}"
66,15,4,37,1,X,1,GDZ,0.3,"{'money': 1, 'X': 4, 'Y': 6}",ZIP,0.1,"{'money': 209, 'X': 7, 'Y': 2}"
67,9,8,21,1,Y,1,ZIP,0.35,"{'money': 18, 'X': 4, 'Y': 7}",ZIP,0.1,"{'money': 43, 'X': 1, 'Y': 14}"
67,4,15,34,1,X,1,ZIP,0.1,"{'money': 175, 'X': 8, 'Y': 2}",GDZ,0.3,"{'money': 35, 'X': 3, 'Y': 6}"
68,15,4,34,1,X,1,GDZ,0.3,"{'money': 1, 'X': 4, 'Y': 6}",ZIP,0.1,"{'money': 209, 'X': 7, 'Y': 2}"
68,18,8,22,1,Y,1,GDZ,0.3,"{'money': 11, 'X': 3, 'Y': 7}",ZIP,0.1,"{'money': 65, 'X': 1, 'Y': 13}"
69,4,2,22,1,Y,1,ZIP,0.15,"{'money': 187, 'X': 7, 'Y': 3}",ZIP,0.3,"{'money': 142, 'X': 3, 'Y': 6}"
70,5,18,20,1,Y,1,ZIP,0.1,"{'money': 64, 'X': 1, 'Y': 13}",GDZ,0.3,"{'money': 31, 'X': 3, 'Y': 6}"
72,4,15,33,1,X,1,ZIP,0.15,"{'money': 154, 'X': 8, 'Y': 3}",GDZ,0.3,"{'money': 34, 'X': 3, 'Y': 6}"
72,18,2,24,1,Y,1,GDZ,0.3,"{'money': 7, 'X': 3, 'Y': 7}",ZIP,0.3,"{'money': 166, 'X': 3, 'Y': 5}"
73,15,15,34,1,X,1,GDZ,0.3,"{'money': 34, 'X': 3, 'Y': 6}",GDZ,0.3,"{'money': 34, 'X': 3, 'Y': 6}"
73,1,18,20,1,Y,1,ZIP,0.25,"{'money': 355, 'X': 3, 'Y': 5}",GDZ,0.3,"{'money': 27, 'X': 3, 'Y': 6}"
74,15,2,23,1,Y,1,GDZ,0.3,"{'money': 11, 'X': 3, 'Y': 7}",ZIP,0.3,"{'money': 189, 'X': 3, 'Y': 4}"
76,18,15,23,1,Y,1,GDZ,0.3,"{'money': 4, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 34, 'X': 3, 'Y': 6}"
77,15,18,23,1,Y,1,GDZ,0.3,"{'money': 11, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 27, 'X': 3, 'Y': 6}"
77,2,4,35,1,X,1,ZIP,0.385,"{'money': 154, 'X': 4, 'Y': 4}",ZIP,0.15,"{'money': 189, 'X': 7, 'Y': 3}"
78,5,15,21,1,Y,1,ZIP,0.1,"{'money': 43, 'X': 1, 'Y': 14}",GDZ,0.3,"{'money': 32, 'X': 3, 'Y': 6}"
78,4,1,33,1,X,1,ZIP,0.15,"{'money': 156, 'X': 8, 'Y': 3}",ZIP,0.25,"{'money': 388, 'X': 2, 'Y': 5}"
79,18,5,24,1,Y,1,GDZ,0.3,"{'money': 3, 'X': 3, 'Y': 7}",ZIP,0.1,"{'money': 67, 'X': 1, 'Y': 13}"
80,4,4,33,1,X,1,ZIP,0.15,"{'money': 156, 'X': 8, 'Y': 3}",ZIP,0.15,"{'money': 156, 'X': 8, 'Y': 3}"
80,15,18,23,1,Y,1,GDZ,0.3,"{'money': 9, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
82,18,15,22,1,Y,1,GDZ,0.3,"{'money': 4, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 31, 'X': 3, 'Y': 6}"
82,5,2,23,1,Y,1,ZIP,0.1,"{'money': 44, 'X': 1, 'Y': 14}",ZIP,0.4,"{'money': 177, 'X': 4, 'Y': 3}"
83,15,18,22,1,Y,1,GDZ,0.3,"{'money': 9, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
84,4,1,33,1,X,1,ZIP,0.15,"{'money': 123, 'X': 9, 'Y': 3}",ZIP,0.25,"{'money': 421, 'X': 1, 'Y': 5}"
85,18,15,22,1,Y,1,GDZ,0.3,"{'money': 4, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 31, 'X': 3, 'Y': 6}"
86,4,1,33,1,X,1,ZIP,0.15,"{'money': 90, 'X': 10, 'Y': 3}",ZIP,0.25,"{'money': 454, 'X': 0, 'Y': 5}"
86,15,18,22,1,Y,1,GDZ,0.3,"{'money': 9, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
87,4,15,22,1,Y,1,ZIP,0.17,"{'money': 68, 'X': 10, 'Y': 4}",GDZ,0.3,"{'money': 31, 'X': 3, 'Y': 6}"
87,18,2,23,1,Y,1,GDZ,0.3,"{'money': 3, 'X': 3, 'Y': 7}",ZIP,0.4,"{'money': 200, 'X': 4, 'Y': 2}"
88,15,18,23,1,Y,1,GDZ,0.3,"{'money': 8, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
90,18,15,23,1,Y,1,GDZ,0.3,"{'money': 3, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 31, 'X': 3, 'Y': 6}"
91,1,18,23,1,Y,1,ZIP,0.3,"{'money': 431, 'X': 0, 'Y': 6}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
91,15,2,23,1,Y,1,GDZ,0.3,"{'money': 8, 'X': 3, 'Y': 7}",ZIP,0.4,"{'money': 223, 'X': 4, 'Y': 1}"
91,18,8,23,1,Y,1,GDZ,0.3,"{'money': 3, 'X': 3, 'Y': 7}",ZIP,0.1,"{'money': 88, 'X': 1, 'Y': 12}"
94,2,4,33,1,X,1,ZIP,0.475,"{'money': 190, 'X': 5, 'Y': 1}",ZIP,0.2,"{'money': 101, 'X': 9, 'Y': 4}"
95,4,15,18,1,Y,1,ZIP,0.2075,"{'money': 83, 'X': 9, 'Y': 5}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
95,15,18,23,1,Y,1,GDZ,0.3,"{'money': 3, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
96,1,2,22,1,Y,1,ZIP,0.35,"{'money': 409, 'X': 0, 'Y': 7}",ZIP,0.5,"{'money': 212, 'X': 5, 'Y': 0}"
97,18,15,23,1,Y,1,GDZ,0.3,"{'money': 3, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
98,15,18,24,1,Y,1,GDZ,0.3,"{'money': 2, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 27, 'X': 3, 'Y': 6}"
99,18,15,23,1,Y,1,GDZ,0.3,"{'money': 4, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 25, 'X': 3, 'Y': 6}"
100,15,18,23,1,Y,1,GDZ,0.3,"{'money': 2, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 27, 'X': 3, 'Y': 6}"
101,18,15,22,1,Y,1,GDZ,0.3,"{'money': 5, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 24, 'X': 3, 'Y': 6}"
102,15,18,22,1,Y,1,GDZ,0.3,"{'money': 2, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 27, 'X': 3, 'Y': 6}"
103,1,15,22,1,Y,1,ZIP,0.4,"{'money': 387, 'X': 0, 'Y': 8}",GDZ,0.3,"{'money': 24, 'X': 3, 'Y': 6}"
104,15,8,23,1,Y,1,GDZ,0.3,"{'money': 1, 'X': 3, 'Y': 7}",ZIP,0.1,"{'money': 111, 'X': 1, 'Y': 11}"
105,18,15,25,1,Y,1,GDZ,0.3,"{'money': 2, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 26, 'X': 3, 'Y': 6}"
107,1,18,23,1,Y,1,ZIP,0.45,"{'money': 364, 'X': 0, 'Y': 9}",GDZ,0.3,"{'money': 25, 'X': 3, 'Y': 6}"
110,15,5,26,1,Y,1,GDZ,0.3,"{'money': 0, 'X': 3, 'Y': 7}",ZIP,0.1,"{'money': 70, 'X': 1, 'Y': 13}"
111,1,15,23,1,Y,1,ZIP,0.5,"{'money': 341, 'X': 0, 'Y': 10}",GDZ,0.3,"{'money': 23, 'X': 3, 'Y': 6}"
115,15,8,23,1,Y,1,GDZ,0.3,"{'money': 0, 'X': 3, 'Y': 7}",ZIP,0.1,"{'money': 134, 'X': 1, 'Y': 10}"
116,5,8,24,1,Y,1,ZIP,0.1,"{'money': 46, 'X': 1, 'Y': 14}",ZIP,0.1,"{'money': 158, 'X': 1, 'Y': 9}"
120,1,8,24,1,Y,1,ZIP,0.55,"{'money': 317, 'X': 0, 'Y': 11}",ZIP,0.1,"{'money': 182, 'X': 1, 'Y': 8}"
121,8,5,24,1,Y,1,ZIP,0.1,"{'money': 158, 'X': 1, 'Y': 9}",ZIP,0.1,"{'money': 70, 'X': 1, 'Y': 13}"
123,1,8,24,1,Y,1,ZIP,0.6,"{'money': 293, 'X': 0, 'Y': 12}",ZIP,0.1,"{'money': 182, 'X': 1, 'Y': 8}"
126,1,5,24,1,Y,1,ZIP,0.65,"{'money': 269, 'X': 0, 'Y': 13}",ZIP,0.1,"{'money': 94, 'X': 1, 'Y': 12}"
126,5,6,33,1,X,1,ZIP,0.1525,"{'money': 61, 'X': 2, 'Y': 12}",ZIP,0.2,"{'money': 35, 'X': 4, 'Y': 4}"
130,6,4,33,1,X,1,ZIP,0.2,"{'money': 2, 'X': 5, 'Y': 4}",ZIP,0.25,"{'money': 116, 'X': 8, 'Y': 5}"
134,8,6,33,1,X,1,ZIP,0.2,"{'money': 149, 'X': 2, 'Y': 8}",ZIP,0.2,"{'money': 35, 'X': 4, 'Y': 4}"
134,6,5,24,1,Y,1,ZIP,0.25,"{'money': 11, 'X': 4, 'Y': 5}",ZIP,0.2,"{'money': 85, 'X': 2, 'Y': 11}"
136,8,4,33,1,X,1,ZIP,0.29,"{'money': 116, 'X': 3, 'Y': 8}",ZIP,0.25,"{'money': 149, 'X': 7, 'Y': 5}"
139,4,7,33,1,X,1,ZIP,0.25,"{'money': 116, 'X': 8, 'Y': 5}",ZIP,0.2,"{'money': 116, 'X': 7, 'Y': 4}"
140,7,6,33,1,X,1,ZIP,0.2,"{'money': 83, 'X': 8, 'Y': 4}",ZIP,0.25,"{'money': 44, 'X': 3, 'Y': 5}"
143,6,5,24,1,Y,1,ZIP,0.3,"{'money': 20, 'X': 3, 'Y': 6}",ZIP,0.2,"{'money': 109, 'X': 2, 'Y': 10}"
145,5,8,24,1,Y,1,ZIP,0.2,"{'money': 85, 'X': 2, 'Y': 11}",ZIP,0.3,"{'money': 140, 'X': 3, 'Y': 7}"
1,15,7,33,1,X,2,GDZ,0.0,"{'money': 367, 'X': 1, 'Y': 0}",ZIP,0.0,"{'money': 33, 'X': 9, 'Y': 0}"
1,18,13,35,1,X,2,GDZ,0.0,"{'money': 365, 'X': 1, 'Y': 0}",GDZ,0.0,"{'money': 35, 'X': 9, 'Y': 0}"
1,12,10,34,1,X,2,GDZ,0.0,"{'money': 366, 'X': 1, 'Y': 0}",GDZ,0.0,"{'money': 34, 'X': 9, 'Y': 0}"
1,9,11,21,1,Y,2,ZIP,0.0,"{'money': 379, 'X': 0, 'Y': 1}",GDZ,0.0,"{'money': 21, 'X': 0, 'Y': 19}"
2,10,5,23,1,Y,2,GDZ,0.0275,"{'money': 11, 'X': 9, 'Y': 1}",ZIP,0.0,"{'money': 23, 'X': 0, 'Y': 19}"
2,9,4,34,1,X,2,ZIP,0.05,"{'money': 345, 'X': 1, 'Y': 1}",ZIP,0.0,"{'money': 34, 'X': 9, 'Y': 0}"
2,13,8,24,1,Y,2,GDZ,0.0275,"{'money': 11, 'X': 9, 'Y': 1}",ZIP,0.0,"{'money': 24, 'X': 0, 'Y': 19}"
2,15,17,24,1,Y,2,GDZ,0.05,"{'money': 343, 'X': 1, 'Y': 1}",GDZ,0.0,"{'money': 24, 'X': 0, 'Y': 19}"
2,12,11,22,1,Y,2,GDZ,0.05,"{'money': 344, 'X': 1, 'Y': 1}",GDZ,0.0,"{'money': 43, 'X': 0, 'Y': 18}"
3,18,14,24,1,Y,2,GDZ,0.05,"{'money': 341, 'X': 1, 'Y': 1}",GDZ,0.0,"{'money': 24, 'X': 0, 'Y': 19}"
3,15,17,24,1,Y,2,GDZ,0.1,"{'money': 319, 'X': 1, 'Y': 2}",GDZ,0.0,"{'money': 48, 'X': 0, 'Y': 18}"
4,12,11,25,1,Y,2,GDZ,0.1,"{'money': 319, 'X': 1, 'Y': 2}",GDZ,0.0,"{'money': 68, 'X': 0, 'Y': 17}"
4,18,17,25,1,Y,2,GDZ,0.1,"{'money': 316, 'X': 1, 'Y': 2}",GDZ,0.0,"{'money': 73, 'X': 0, 'Y': 17}"
4,12,11,24,1,Y,2,GDZ,0.1,"{'money': 295, 'X': 1, 'Y': 3}",GDZ,0.0,"{'money': 92, 'X': 0, 'Y': 16}"
4,15,10,34,1,X,2,GDZ,0.1,"{'money': 285, 'X': 2, 'Y': 2}",GDZ,0.05,"{'money': 45, 'X': 8, 'Y': 1}"
4,4,14,25,1,Y,2,ZIP,0.0225,"{'money': 9, 'X': 9, 'Y': 1}",GDZ,0.0,"{'money': 49, 'X': 0, 'Y': 18}"
5,7,2,24,1,Y,2,ZIP,0.0225,"{'money': 9, 'X': 9, 'Y': 1}",ZIP,0.0,"{'money': 24, 'X': 0, 'Y': 19}"
5,11,16,36,1,X,2,GDZ,0.1,"{'money': 56, 'X': 1, 'Y': 16}",GDZ,0.0,"{'money': 36, 'X': 9, 'Y': 0}"
6,15,2,24,1,Y,2,GDZ,0.15,"{'money': 261, 'X': 2, 'Y': 3}",ZIP,0.0,"{'money': 48, 'X': 0, 'Y': 18}"
6,18,7,37,1,X,2,GDZ,0.1,"{'money': 279, 'X': 2, 'Y': 2}",ZIP,0.05,"{'money': 46, 'X': 8, 'Y': 1}"
6,16,11,24,1,Y,2,GDZ,0.03,"{'money': 12, 'X': 9, 'Y': 1}",GDZ,0.1,"{'money': 80, 'X': 1, 'Y': 15}"
7,18,2,24,1,Y,2,GDZ,0.15,"{'money': 255, 'X': 2, 'Y': 3}",ZIP,0.0,"{'money': 72, 'X': 0, 'Y': 17}"
7,14,4,41,1,X,2,GDZ,0.02,"{'money': 8, 'X': 1, 'Y': 18}",ZIP,0.05,"{'money': 50, 'X': 8, 'Y': 1}"
8,11,16,36,1,X,2,GDZ,0.11,"{'money': 44, 'X': 2, 'Y': 15}",GDZ,0.05,"{'money': 48, 'X': 8, 'Y': 1}"
8,15,14,23,1,Y,2,GDZ,0.2,"{'money': 238, 'X': 2, 'Y': 4}",GDZ,0.0775,"{'money': 31, 'X': 1, 'Y': 17}"
8,16,5,24,1,Y,2,GDZ,0.06,"{'money': 24, 'X': 8, 'Y': 2}",ZIP,0.0,"{'money': 47, 'X': 0, 'Y': 18}"
9,12,16,39,1,X,2,GDZ,0.15,"{'money': 256, 'X': 2, 'Y': 3}",GDZ,0.1,"{'money': 63, 'X': 7, 'Y': 2}"
9,12,14,25,1,Y,2,GDZ,0.2,"{'money': 231, 'X': 2, 'Y': 4}",GDZ,0.1,"{'money': 56, 'X': 1, 'Y': 16}"
10,18,5,24,1,Y,2,GDZ,0.2,"{'money': 231, 'X': 2, 'Y': 4}",ZIP,0.0,"{'money': 71, 'X': 0, 'Y': 17}"
10,7,11,24,1,Y,2,ZIP,0.055,"{'money': 22, 'X': 8, 'Y': 2}",GDZ,0.17,"{'money': 68, 'X': 2, 'Y': 14}"
10,12,16,42,1,X,2,GDZ,0.2,"{'money': 189, 'X': 3, 'Y': 4}",GDZ,0.1,"{'money': 105, 'X': 6, 'Y': 2}"
10,3,8,24,1,Y,2,ZIP,0.0,"{'money': 376, 'X': 0, 'Y': 1}",ZIP,0.0,"{'money': 48, 'X': 0, 'Y': 18}"
11,16,11,24,1,Y,2,GDZ,0.15,"{'money': 81, 'X': 6, 'Y': 3}",GDZ,0.2,"{'money': 92, 'X': 2, 'Y': 13}"
12,12,14,25,1,Y,2,GDZ,0.25,"{'money': 164, 'X': 3, 'Y': 5}",GDZ,0.1,"{'money': 81, 'X': 1, 'Y': 15}"
12,15,16,43,1,X,2,GDZ,0.2,"{'money': 195, 'X': 3, 'Y': 4}",GDZ,0.15,"{'money': 124, 'X': 5, 'Y': 3}"
13,8,1,42,1,X,2,ZIP,0.015,"{'money': 6, 'X': 1, 'Y': 18}",ZIP,0.0,"{'money': 42, 'X': 9, 'Y': 0}"
13,16,11,25,1,Y,2,GDZ,0.2,"{'money': 99, 'X': 5, 'Y': 4}",GDZ,0.2,"{'money': 117, 'X': 2, 'Y': 12}"
13,9,4,42,1,X,2,ZIP,0.05,"{'money': 303, 'X': 2, 'Y': 1}",ZIP,0.05,"{'money': 92, 'X': 7, 'Y': 1}"
13,5,7,41,1,X,2,ZIP,0.075,"{'money': 30, 'X': 1, 'Y': 17}",ZIP,0.1,"{'money': 63, 'X': 7, 'Y': 2}"
13,15,14,26,1,Y,2,GDZ,0.25,"{'money': 169, 'X': 3, 'Y': 5}",GDZ,0.1,"{'money': 107, 'X': 1, 'Y': 14}"
13,18,1,43,1,X,2,GDZ,0.2,"{'money': 188, 'X': 3, 'Y': 4}",ZIP,0.0,"{'money': 85, 'X': 8, 'Y': 0}"
14,15,11,23,1,Y,2,GDZ,0.3,"{'money': 146, 'X': 3, 'Y': 6}",GDZ,0.2,"{'money': 140, 'X': 2, 'Y': 11}"
14,14,16,43,1,X,2,GDZ,0.16,"{'money': 64, 'X': 2, 'Y': 14}",GDZ,0.2,"{'money': 142, 'X': 4, 'Y': 4}"
15,16,2,28,1,Y,2,GDZ,0.25,"{'money': 114, 'X': 4, 'Y': 5}",ZIP,0.0,"{'money': 100, 'X': 0, 'Y': 16}"
15,17,7,43,1,X,2,GDZ,0.075,"{'money': 30, 'X': 1, 'Y': 17}",ZIP,0.1,"{'money': 106, 'X': 6, 'Y': 2}"
15,4,14,24,1,Y,2,ZIP,0.1,"{'money': 68, 'X': 7, 'Y': 2}",GDZ,0.2,"{'money': 88, 'X': 2, 'Y': 13}"
16,18,17,24,1,Y,2,GDZ,0.25,"{'money': 164, 'X': 3, 'Y': 5}",GDZ,0.1,"{'money': 54, 'X': 1, 'Y': 16}"
16,11,16,42,1,X,2,GDZ,0.245,"{'money': 98, 'X': 3, 'Y': 11}",GDZ,0.25,"{'money': 156, 'X': 3, 'Y': 5}"
17,12,11,24,1,Y,2,GDZ,0.3,"{'money': 140, 'X': 3, 'Y': 6}",GDZ,0.3,"{'money': 122, 'X': 3, 'Y': 10}"
17,3,14,23,1,Y,2,ZIP,0.0,"{'money': 353, 'X': 0, 'Y': 2}",GDZ,0.2,"{'money': 111, 'X': 2, 'Y': 12}"
18,16,17,26,1,Y,2,GDZ,0.3,"{'money': 130, 'X': 3, 'Y': 6}",GDZ,0.1,"{'money': 80, 'X': 1, 'Y': 15}"
18,15,16,45,1,X,2,GDZ,0.3,"{'money': 101, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 175, 'X': 2, 'Y': 6}"
18,12,7,44,1,X,2,GDZ,0.3,"{'money': 96, 'X': 4, 'Y': 6}",ZIP,0.1,"{'money': 150, 'X': 5, 'Y': 2}"
18,18,11,24,1,Y,2,GDZ,0.3,"{'money': 140, 'X': 3, 'Y': 6}",GDZ,0.3,"{'money': 146, 'X': 3, 'Y': 9}"
19,16,14,25,1,Y,2,GDZ,0.35,"{'money': 150, 'X': 2, 'Y': 7}",GDZ,0.2,"{'money': 136, 'X': 2, 'Y': 11}"
19,15,17,25,1,Y,2,GDZ,0.35,"{'money': 76, 'X': 4, 'Y': 7}",GDZ,0.1,"{'money': 105, 'X': 1, 'Y': 14}"
